date,channel,campaign,impression,clicks,spend,attributed_revenue,ctr,cpc,roas
2025-08-22,google,google - non-branded search - c06,174263,676,553.56,816.08,0.0038791940916889987,0.8188757396449703,1.4742394681696656
2025-08-22,google,google - non-branded search - c10,200819,9835,644.14,2274.33,0.048974449628770185,0.06549466192170818,3.5308007575992795
2025-08-22,tiktok,tiktok - retargeting - c01,163056,2593,1209.53,4105.35,0.015902512020410167,0.46645969919012725,3.394169636139658
2025-08-22,tiktok,tiktok - retargeting - c02,127225,1873,1043.55,3591.53,0.014721949302416978,0.5571542979177789,3.4416463034833025
2025-08-22,tiktok,tiktok - retargeting - c03,195129,2737,1220.36,2721.99,0.014026618288414332,0.44587504567044206,2.23048116949097
2025-08-22,tiktok,tiktok - retargeting - c07,160149,2542,832.2,2622.68,0.015872718530868128,0.32738001573564124,3.151502042778178
2025-08-22,tiktok,tiktok - retargeting - c10,247915,3928,2080.1,6010.66,0.015844140128673134,0.5295570264765784,2.8896014614681986
2025-08-22,tiktok,tiktok - spark ads - c04,73134,858,328.27,887.72,0.011731889408483059,0.3825990675990676,2.704237365583209
2025-08-22,tiktok,tiktok - spark ads - c05,80124,1045,901.75,1879.07,0.013042284459088413,0.8629186602870813,2.0838037149986137
2025-08-22,tiktok,tiktok - spark ads - c06,85721,1343,326.4,987.99,0.01566710607669066,0.2430379746835443,3.026930147058824
2025-08-22,tiktok,tiktok - spark ads - c08,104711,1774,873.76,2303.6,0.016941868571592286,0.4925366403607666,2.6364219007507783
2025-08-22,tiktok,tiktok - spark ads - c09,323926,5571,2612.27,7875.28,0.01719837246778585,0.46890504397774185,3.014726655361046
2025-08-23,facebook,facebook - asc - c01,129750,1962,1878.48,5167.81,0.015121387283236995,0.9574311926605504,2.751059367147907
2025-08-23,facebook,facebook - asc - c05,186085,2015,1880.98,4343.1,0.01082838487787839,0.9334888337468983,2.308955969760444
2025-08-23,facebook,facebook - asc - c06,293524,3971,3166.03,9079.04,0.01352870634087843,0.7972878368169227,2.867641810090239
2025-08-23,facebook,facebook - asc - c07,184654,2682,2412.59,7054.21,0.014524461966705298,0.8995488441461597,2.923915791742484
2025-08-23,facebook,facebook - asc - c10,156021,1931,1150.22,2768.34,0.012376539055639946,0.5956602796478508,2.4067917441880686
2025-08-23,facebook,facebook - prospecting - c02,166072,1829,1648.26,4467.19,0.011013295438123223,0.901180973209404,2.710245956341839
2025-08-23,facebook,facebook - prospecting - c03,124055,1583,1061.54,2409.92,0.012760469146749425,0.6705874921036007,2.2702112025924603
2025-08-23,facebook,facebook - prospecting - c04,195154,2643,2339.44,7115.51,0.013543150537524211,0.8851456678017404,3.0415441302191977
2025-08-23,facebook,facebook - prospecting - c08,165620,2387,2046.26,5829.61,0.01441251056635672,0.8572517804775869,2.848909718217626
2025-08-23,facebook,facebook - prospecting - c09,107202,1366,957.0,2649.73,0.012742299583962986,0.7005856515373353,2.768787878787879
2025-08-23,google,google - display - c01,152443,7092,1375.86,4268.68,0.04652230669824131,0.1940016920473773,3.1025540389283797
2025-08-23,google,google - display - c07,95440,4181,709.49,2401.03,0.043807627829002514,0.16969385314518057,3.3841632722096158
2025-08-23,google,google - display - c08,261669,12011,1722.07,6420.55,0.04590150151527311,0.14337440679377236,3.728390831963858
2025-08-23,google,google - display - c09,133639,6516,842.93,2913.28,0.048758221776577196,0.12936310620012276,3.4561351476397806
2025-08-23,google,google - non-branded search - c02,202861,8523,1638.47,5177.69,0.04201398987484041,0.1922409949548281,3.160076168620725
2025-08-23,google,google - non-branded search - c03,158823,7690,753.98,2760.79,0.04841867991411823,0.09804681404421327,3.661622324199581
2025-08-23,google,google - non-branded search - c04,129132,6239,1232.24,3309.25,0.04831490258030542,0.19750601057861836,2.685556385119782
2025-08-23,google,google - non-branded search - c05,431053,21090,3271.99,9628.28,0.04892669810904923,0.15514414414414412,2.942637355248641
2025-08-23,google,google - non-branded search - c06,171464,625,1651.9,2274.48,0.0036450800167965288,2.64304,1.376887220776076
2025-08-23,google,google - non-branded search - c10,195159,9577,1132.27,3295.67,0.049072807300713776,0.1182280463610734,2.910675015676473
2025-08-23,tiktok,tiktok - retargeting - c01,209217,3301,1623.95,5678.25,0.015777876558788245,0.4919569827325053,3.496567012531174
2025-08-23,tiktok,tiktok - retargeting - c02,160166,2483,695.81,1750.68,0.015502665984041557,0.2802295610149013,2.5160316753136636
2025-08-23,tiktok,tiktok - retargeting - c03,85246,1160,663.91,1787.57,0.013607676606526993,0.5723362068965517,2.692488439698152
2025-08-23,tiktok,tiktok - retargeting - c07,201498,3535,2386.83,8110.21,0.017543598447627273,0.6751994342291372,3.3979001437052494
2025-08-23,tiktok,tiktok - retargeting - c10,141720,2119,1218.92,3803.76,0.01495201806378775,0.5752336007550731,3.1205985626620287
2025-08-23,tiktok,tiktok - spark ads - c04,242447,2964,2721.45,6751.46,0.012225352345048608,0.918168016194332,2.4808319094600306
2025-08-23,tiktok,tiktok - spark ads - c05,246239,3066,1666.41,3848.31,0.012451317622310032,0.5435127201565558,2.309341638612346
2025-08-23,tiktok,tiktok - spark ads - c06,104105,1742,476.69,1325.55,0.01673310599875126,0.27364523536165325,2.7807380058318825
2025-08-23,tiktok,tiktok - spark ads - c08,152580,2660,1660.53,4437.66,0.017433477519989513,0.6242593984962406,2.6724359090170005
2025-08-23,tiktok,tiktok - spark ads - c09,113900,1958,1038.9,3432.73,0.017190517998244073,0.5305924412665987,3.30419674655886
2025-08-24,facebook,facebook - asc - c01,108025,1516,1001.78,2804.87,0.014033788474890072,0.6608047493403694,2.799886202559444
2025-08-24,facebook,facebook - asc - c05,144572,1889,1276.12,2955.06,0.013066153888719807,0.6755532027527792,2.315659969281886
2025-08-24,facebook,facebook - asc - c06,93022,1401,1349.87,3818.95,0.01506095332286986,0.9635046395431833,2.8291242860423598
2025-08-24,facebook,facebook - asc - c07,121557,1883,1623.22,4281.97,0.015490675156510937,0.8620392989909719,2.6379480292258597
2025-08-24,facebook,facebook - asc - c10,186987,2058,1595.14,4247.84,0.011006112724413996,0.775092322643343,2.6629888285667715
2025-08-24,facebook,facebook - prospecting - c02,341441,3776,3949.42,8967.73,0.011059011659408214,1.045926906779661,2.270644803540773
2025-08-24,facebook,facebook - prospecting - c03,149824,1797,1205.01,3146.44,0.011994073045706963,0.6705676126878131,2.6111318578269063
2025-08-24,facebook,facebook - prospecting - c04,226692,3081,2916.0,8197.43,0.013591128050394368,0.9464459591041869,2.811189986282579
2025-08-24,facebook,facebook - prospecting - c08,186210,2820,2200.1,6132.53,0.015144192041243757,0.780177304964539,2.787386936957411
2025-08-24,facebook,facebook - prospecting - c09,96976,1162,1076.9,2277.54,0.011982346147500413,0.926764199655766,2.1149038907976596
2025-08-24,google,google - display - c01,155282,7041,1612.5,5727.79,0.045343310879561054,0.2290157648061355,3.5521178294573645
2025-08-24,google,google - display - c07,255334,11710,1229.16,3779.5,0.04586149905613823,0.1049666951323655,3.0748641348563246
2025-08-24,google,google - display - c08,316930,15656,1996.95,5500.84,0.04939892089735904,0.12755173735309147,2.7546207967149905
2025-08-24,google,google - display - c09,162661,7936,691.74,1925.63,0.048788584848242667,0.0871648185483871,2.7837482291034203
2025-08-24,google,google - non-branded search - c02,306829,13409,2053.73,5887.25,0.04370186651196595,0.15316056380043255,2.866613430197738
2025-08-24,google,google - non-branded search - c03,398692,17218,3761.92,11992.22,0.04318621893592046,0.2184876292252294,3.1877924038788703
2025-08-24,google,google - non-branded search - c04,128053,6285,592.36,1672.84,0.049081239799145665,0.09424980111376292,2.8240259301775943
2025-08-24,google,google - non-branded search - c05,144743,6347,1287.39,4224.84,0.04385013437610109,0.20283440995746024,3.281709505278121
2025-08-24,google,google - non-branded search - c06,230771,997,1915.07,2986.29,0.0043203002110317155,1.9208324974924773,1.5593633653077956
2025-08-24,google,google - non-branded search - c10,292343,12822,1248.59,3472.86,0.04385943908354228,0.0973787240680081,2.7814254479052374
2025-08-24,tiktok,tiktok - retargeting - c01,78851,1194,488.72,1423.1,0.015142483925378245,0.4093132328308208,2.91189229006384
2025-08-24,tiktok,tiktok - retargeting - c02,104101,1705,401.21,1437.26,0.016378324896014446,0.23531378299120234,3.5823135016574863
2025-08-24,tiktok,tiktok - retargeting - c03,174172,2402,1546.7,3871.7,0.013790965252738673,0.6439217318900916,2.5032003620611625
2025-08-24,tiktok,tiktok - retargeting - c07,134905,2024,832.97,2527.62,0.015003150365071717,0.41154644268774704,3.0344670276240437
2025-08-24,tiktok,tiktok - retargeting - c10,179043,2796,1575.01,5077.15,0.015616360315678356,0.5633082975679542,3.223566834496289
2025-08-24,tiktok,tiktok - spark ads - c04,116172,1361,774.53,1704.86,0.011715387528836553,0.5690889052167524,2.20115424838289
2025-08-24,tiktok,tiktok - spark ads - c05,158870,2144,1845.06,5110.11,0.013495310631333794,0.8605690298507462,2.76961724821957
2025-08-24,tiktok,tiktok - spark ads - c06,127598,1886,1393.06,4951.87,0.014780795937240396,0.7386320254506893,3.5546710120167115
2025-08-24,tiktok,tiktok - spark ads - c08,160568,2561,1013.32,2774.57,0.015949628817697174,0.3956735650136666,2.7380985276122054
2025-08-24,tiktok,tiktok - spark ads - c09,178486,2749,1277.65,3392.32,0.015401768205909707,0.4647690069116043,2.6551246428990725
2025-08-25,facebook,facebook - asc - c01,250772,3732,2784.36,9098.13,0.01488204424736414,0.7460771704180065,3.267583933112097
2025-08-25,facebook,facebook - asc - c05,189197,2059,1624.51,4431.39,0.010882836408611131,0.7889800874210782,2.7278317769665934
2025-08-25,facebook,facebook - asc - c06,136829,2063,2079.0,4834.65,0.015077213163876078,1.0077556955889482,2.3254689754689752
2025-08-25,facebook,facebook - asc - c07,122684,1987,1547.19,4909.99,0.016196080988555964,0.778656265727227,3.1734887117936386
2025-08-25,facebook,facebook - asc - c10,53416,613,708.75,1913.45,0.011475962258499325,1.1561990212071778,2.699753086419753
2025-08-25,facebook,facebook - prospecting - c02,79697,1013,772.1,1997.53,0.012710641554889143,0.7621915103652518,2.5871389716357984
2025-08-25,facebook,facebook - prospecting - c03,191345,2087,1426.72,3363.43,0.010907000444223785,0.6836224245328223,2.357456263317259
2025-08-25,facebook,facebook - prospecting - c04,134564,1901,1318.28,3114.82,0.01412710680419726,0.693466596528143,2.3627909093667507
2025-08-25,facebook,facebook - prospecting - c08,137118,1875,987.77,2761.12,0.013674353476567628,0.5268106666666666,2.7953065997145083
2025-08-25,facebook,facebook - prospecting - c09,104804,1301,1127.93,2651.09,0.012413648334033052,0.8669715603382014,2.3504029505377106
2025-08-25,google,google - display - c01,159593,7445,775.94,2445.71,0.04664991572312069,0.10422296843519141,3.151931850400804
2025-08-25,google,google - display - c07,221332,9624,658.0,2254.75,0.04348218965174489,0.06837073981712385,3.4266717325227964
2025-08-25,google,google - display - c08,312186,15310,2164.39,7453.41,0.04904127667480284,0.14137099934683212,3.443653870143551
2025-08-25,google,google - display - c09,181111,8073,1482.91,4171.98,0.04457487397231532,0.1836876006441224,2.8133737044055267
2025-08-25,google,google - non-branded search - c02,195223,8295,1011.13,3567.93,0.042489870558284626,0.12189632308619651,3.5286560580736404
2025-08-25,google,google - non-branded search - c03,259033,12812,1920.62,6054.87,0.049460879501839534,0.14990789884483297,3.152560110797555
2025-08-25,google,google - non-branded search - c04,243465,11528,1881.68,5610.66,0.04734972172591543,0.16322692574600972,2.9817290931508014
2025-08-25,google,google - non-branded search - c05,149169,6137,875.29,2983.74,0.0411412558909693,0.14262506110477433,3.4088587782335
2025-08-25,google,google - non-branded search - c06,203315,857,2082.84,3036.66,0.004215134151439884,2.430385064177363,1.4579420406752317
2025-08-25,google,google - non-branded search - c10,250692,11543,1011.8,3378.23,0.046044548689228214,0.08765485575673568,3.3388317849377347
2025-08-25,tiktok,tiktok - retargeting - c01,223266,3580,2109.73,6367.9,0.016034685084159703,0.5893100558659218,3.0183483194532
2025-08-25,tiktok,tiktok - retargeting - c02,165465,2534,1332.59,4114.76,0.015314416946181972,0.5258839779005524,3.0877914437298797
2025-08-25,tiktok,tiktok - retargeting - c03,119055,1670,964.34,2452.34,0.01402713031792029,0.5774491017964072,2.543024244561047
2025-08-25,tiktok,tiktok - retargeting - c07,126133,1904,739.38,2054.38,0.01509517731283645,0.3883298319327731,2.778517135978793
2025-08-25,tiktok,tiktok - retargeting - c10,159525,2368,1876.77,6010.42,0.014844068327848299,0.7925548986486486,3.202534141104131
2025-08-25,tiktok,tiktok - spark ads - c04,136404,1782,854.57,1945.04,0.013064133016627079,0.4795566778900113,2.276045262529693
2025-08-25,tiktok,tiktok - spark ads - c05,131625,1786,1413.46,3093.12,0.013568850902184236,0.791410974244121,2.18833217777652
2025-08-25,tiktok,tiktok - spark ads - c06,102779,1773,1022.6,2896.96,0.017250605668473133,0.5767625493513818,2.832935654214747
2025-08-25,tiktok,tiktok - spark ads - c08,82633,1196,790.2,2709.46,0.014473636440647199,0.6607023411371238,3.4288281447734748
2025-08-25,tiktok,tiktok - spark ads - c09,78097,1238,767.25,2234.2,0.01585208138596873,0.6197495961227787,2.9119582926034537
2025-08-26,facebook,facebook - asc - c01,169995,2410,2268.09,6178.77,0.014176887555516339,0.9411161825726142,2.724217292964565
2025-08-26,facebook,facebook - asc - c05,146738,1803,1859.41,4199.65,0.012287205768103694,1.0312867443150306,2.258592779430034
2025-08-26,facebook,facebook - asc - c06,155848,2219,1659.33,4547.52,0.014238232123607617,0.7477827850383055,2.740576015620763
2025-08-26,facebook,facebook - asc - c07,95043,1342,1159.43,2863.53,0.01411992466567764,0.8639567809239941,2.4697739406432473
2025-08-26,facebook,facebook - asc - c10,83594,1025,649.98,1642.21,0.012261645572648755,0.6341268292682927,2.5265546632204066
2025-08-26,facebook,facebook - prospecting - c02,204284,2233,2972.93,8173.3,0.010930860958273775,1.3313613972234661,2.749240648114823
2025-08-26,facebook,facebook - prospecting - c03,141788,1681,1713.61,4608.42,0.01185572827037549,1.0193991671624032,2.68930503440106
2025-08-26,facebook,facebook - prospecting - c04,298736,4592,2520.39,7401.79,0.015371431631942585,0.5488654181184669,2.9367637548157233
2025-08-26,facebook,facebook - prospecting - c08,211336,3099,1626.35,5245.12,0.01466385282204641,0.5247983220393675,3.225086850923848
2025-08-26,facebook,facebook - prospecting - c09,142423,1636,1742.75,3573.55,0.011486908715586669,1.0652506112469438,2.0505235977621576
2025-08-26,google,google - display - c01,184407,8878,1375.99,4007.08,0.04814350865205768,0.15498873620184728,2.9121432568550643
2025-08-26,google,google - display - c07,267822,12230,1291.91,3908.49,0.045664657869779184,0.10563450531479968,3.025357803562167
2025-08-26,google,google - display - c08,178512,8014,780.9,2489.06,0.04489334050371964,0.09744197654105316,3.1874247662953
2025-08-26,google,google - display - c09,214745,10587,1871.27,6117.35,0.049300332953037325,0.17675167658449042,3.2690899763262387
2025-08-26,google,google - non-branded search - c02,271792,12411,2048.07,5546.18,0.045663595690822394,0.16502054628958185,2.7080031444237744
2025-08-26,google,google - non-branded search - c03,192188,8660,1184.2,3434.45,0.045060045372239683,0.13674364896073904,2.9002280020266844
2025-08-26,google,google - non-branded search - c04,297499,14111,2753.89,8718.08,0.047432092208713306,0.19515909574091134,3.1657328360973023
2025-08-26,google,google - non-branded search - c05,279257,13351,1366.39,4350.83,0.04780900747340264,0.10234364467081118,3.1841787483807695
2025-08-26,google,google - non-branded search - c06,210027,800,1906.29,3121.36,0.0038090340765711077,2.3828625,1.637400395532684
2025-08-26,google,google - non-branded search - c10,195220,8177,1170.05,3387.06,0.04188607724618379,0.14309037544331663,2.8947993675483956
2025-08-26,tiktok,tiktok - retargeting - c01,138101,2160,785.21,2217.15,0.01564072671450605,0.3635231481481482,2.8236395359203272
2025-08-26,tiktok,tiktok - retargeting - c02,131999,2230,1020.26,3170.73,0.016894067379298328,0.4575156950672646,3.1077666477172485
2025-08-26,tiktok,tiktok - retargeting - c03,316384,3770,1330.78,3471.64,0.01191589966622838,0.3529920424403183,2.608725709734141
2025-08-26,tiktok,tiktok - retargeting - c07,109282,1759,729.07,2109.87,0.01609597188924068,0.4144798180784537,2.893919651062312
2025-08-26,tiktok,tiktok - retargeting - c10,142750,2282,1152.39,3409.89,0.015985989492119088,0.504991235758107,2.9589722229453566
2025-08-26,tiktok,tiktok - spark ads - c04,124152,1567,1162.84,2467.76,0.012621625104710356,0.7420804084237396,2.122183619414537
2025-08-26,tiktok,tiktok - spark ads - c05,97001,1291,609.68,1238.65,0.013309141142874816,0.47225406661502706,2.0316395486156678
2025-08-26,tiktok,tiktok - spark ads - c06,97456,1652,905.39,2800.56,0.016951239533738303,0.5480569007263922,3.09320845160649
2025-08-26,tiktok,tiktok - spark ads - c08,159026,2304,800.2,2617.69,0.014488196898620352,0.3473090277777778,3.271294676330917
2025-08-26,tiktok,tiktok - spark ads - c09,171216,2486,1609.37,5463.17,0.014519671058779554,0.6473732904263877,3.3946016142962776
2025-08-27,facebook,facebook - asc - c01,181302,2597,1160.83,3805.58,0.014324166308148834,0.44698883326915667,3.278326714506
2025-08-27,facebook,facebook - asc - c05,113586,1375,916.87,2190.27,0.01210536509781135,0.6668145454545454,2.3888555629478554
2025-08-27,facebook,facebook - asc - c06,262725,3942,2135.28,5718.56,0.015004282043962317,0.5416742770167429,2.678131205275186
2025-08-27,facebook,facebook - asc - c07,102184,1594,1294.21,3806.86,0.015599311046739216,0.8119259723964869,2.9414546325557676
2025-08-27,facebook,facebook - asc - c10,113843,1290,698.18,1797.4,0.011331394991347733,0.5412248062015503,2.574407745853505
2025-08-27,facebook,facebook - prospecting - c02,241419,3141,2035.35,4383.41,0.013010574975457607,0.6479942693409741,2.153639423195028
2025-08-27,facebook,facebook - prospecting - c03,85633,1011,695.38,1896.84,0.011806196209405253,0.6878140454995054,2.727774741867756
2025-08-27,facebook,facebook - prospecting - c04,263600,3780,2342.26,7015.31,0.01433990895295903,0.6196455026455027,2.995103020160016
2025-08-27,facebook,facebook - prospecting - c08,135835,1903,764.07,1939.15,0.014009644053447196,0.4015081450341566,2.537921918148861
2025-08-27,facebook,facebook - prospecting - c09,141332,1654,1332.36,3093.02,0.011702940593779186,0.8055380894800483,2.321459665555856
2025-08-27,google,google - display - c01,117797,4936,724.51,2307.78,0.041902595142490895,0.14678079416531603,3.1852976494458325
2025-08-27,google,google - display - c07,107098,5119,905.07,3255.05,0.047797344488225736,0.17680601680015628,3.5964621520987325
2025-08-27,google,google - display - c08,336119,15017,3210.56,9547.37,0.044677629053995756,0.21379503229673036,2.973739783713745
2025-08-27,google,google - display - c09,92083,4114,438.11,1535.63,0.04467708480392689,0.10649246475449685,3.5051242838556527
2025-08-27,google,google - non-branded search - c02,215790,10374,1544.28,5613.7,0.04807451689142222,0.14886061307113937,3.6351568368430596
2025-08-27,google,google - non-branded search - c03,156407,7500,1101.95,3468.22,0.047951818013260275,0.14692666666666668,3.14734788329779
2025-08-27,google,google - non-branded search - c04,165744,7102,908.97,2765.69,0.04284921324452167,0.12798789073500422,3.042663674268678
2025-08-27,google,google - non-branded search - c05,182727,8287,1275.69,3716.9,0.045351808982799474,0.15393869916737057,2.913638893461578
2025-08-27,google,google - non-branded search - c06,153714,592,1505.13,2443.56,0.0038513082738072003,2.5424493243243247,1.6234876721612086
2025-08-27,google,google - non-branded search - c10,213781,10526,1100.92,4106.93,0.049237303595735825,0.10459053771613148,3.7304527122770046
2025-08-27,tiktok,tiktok - retargeting - c01,202892,3231,913.48,3084.49,0.015924728426946356,0.2827236149798824,3.37663659850243
2025-08-27,tiktok,tiktok - retargeting - c02,76533,1234,363.67,1187.59,0.016123763605242182,0.29470826580226905,3.2655704347347867
2025-08-27,tiktok,tiktok - retargeting - c03,138967,1887,1644.23,3730.33,0.013578763303518102,0.8713460519342873,2.2687397748490175
2025-08-27,tiktok,tiktok - retargeting - c07,136555,2237,1307.94,3282.4,0.016381677712277106,0.5846848457755923,2.5095952413719282
2025-08-27,tiktok,tiktok - retargeting - c10,65847,1077,431.66,1302.18,0.01635609822770969,0.4007985143918292,3.016679794282537
2025-08-27,tiktok,tiktok - spark ads - c04,156851,1924,990.5,2181.58,0.0122664184480813,0.5148128898128899,2.2025037859666834
2025-08-27,tiktok,tiktok - spark ads - c05,159518,2209,1202.68,2810.07,0.013847967000589274,0.5444454504300589,2.336506801476702
2025-08-27,tiktok,tiktok - spark ads - c06,144724,2391,1662.67,4247.07,0.01652110223598021,0.6953868674194897,2.5543673729603587
2025-08-27,tiktok,tiktok - spark ads - c08,109396,1767,1139.25,3612.54,0.01615232732458225,0.6447368421052632,3.1709809084924294
2025-08-27,tiktok,tiktok - spark ads - c09,339506,5264,3291.85,11153.93,0.015504880620666498,0.625351443768997,3.3883469781429896
2025-08-28,facebook,facebook - asc - c01,151500,2343,1949.71,5145.42,0.015465346534653465,0.8321425522833974,2.639069400064625
2025-08-28,facebook,facebook - asc - c05,207068,2428,3100.91,6688.06,0.011725616705623273,1.277145799011532,2.1568055828772845
2025-08-28,facebook,facebook - asc - c06,191242,2619,2480.49,7816.64,0.013694690496857384,0.9471134020618556,3.151248342061448
2025-08-28,facebook,facebook - asc - c07,197396,2737,1225.5,3183.5,0.01386552919005451,0.4477530142491779,2.5977152182782537
2025-08-28,facebook,facebook - asc - c10,172568,2025,984.78,2028.16,0.011734504659032962,0.4863111111111111,2.059505676394728
2025-08-28,facebook,facebook - prospecting - c02,272435,3121,3479.69,7603.91,0.011455943619578982,1.114927907721884,2.1852262701562495
2025-08-28,facebook,facebook - prospecting - c03,132655,1569,1067.14,2140.85,0.011827673287851947,0.6801402166985342,2.006156642989673
2025-08-28,facebook,facebook - prospecting - c04,358043,5131,4706.77,14412.15,0.014330680951729262,0.9173202104852856,3.062004304438075
2025-08-28,facebook,facebook - prospecting - c08,99199,1468,1223.24,3688.43,0.014798536275567294,0.8332697547683924,3.015295444884078
2025-08-28,facebook,facebook - prospecting - c09,118737,1379,1174.79,2699.42,0.011613902995696371,0.8519144307469181,2.2977893921466817
2025-08-28,google,google - display - c01,134577,5597,790.8,2667.68,0.0415895732554597,0.14128997677327138,3.3733940313606476
2025-08-28,google,google - display - c07,199425,8913,1612.78,4597.72,0.044693493794659644,0.1809469314484461,2.8508042014409902
2025-08-28,google,google - display - c08,203103,9727,1321.3,4419.78,0.04789195629803597,0.1358383879921867,3.345023840157421
2025-08-28,google,google - display - c09,241129,10846,1357.59,4501.32,0.04498007290703317,0.12516964779642265,3.3156696793582747
2025-08-28,google,google - non-branded search - c02,226615,11114,1215.74,3680.33,0.04904353198155462,0.10938815907863955,3.0272344415746786
2025-08-28,google,google - non-branded search - c03,320550,14198,1048.44,3381.42,0.04429262205584152,0.07384420340893084,3.22519171340277
2025-08-28,google,google - non-branded search - c04,316891,13063,2192.87,7205.56,0.041222376148265495,0.1678687897113986,3.28590386115
2025-08-28,google,google - non-branded search - c05,211572,9026,1883.96,6062.84,0.04266159983362638,0.20872590294704188,3.2181362661627637
2025-08-28,google,google - non-branded search - c06,126280,471,1185.59,1830.55,0.0037298067785872663,2.517176220806794,1.5439991902765713
2025-08-28,google,google - non-branded search - c10,165233,8090,1306.55,4512.55,0.04896116393214431,0.1615018541409147,3.4537905170104475
2025-08-28,tiktok,tiktok - retargeting - c01,86366,1512,477.15,1578.51,0.017506889285135354,0.3155753968253968,3.308204966991512
2025-08-28,tiktok,tiktok - retargeting - c02,126656,2097,896.55,2577.9,0.01655665740272865,0.4275393419170243,2.8753555295298647
2025-08-28,tiktok,tiktok - retargeting - c03,157727,1910,1605.12,4416.43,0.012109531025125691,0.8403769633507853,2.751464064992026
2025-08-28,tiktok,tiktok - retargeting - c07,121834,1977,593.8,1645.48,0.016226997389891164,0.300354071825999,2.7711013809363423
2025-08-28,tiktok,tiktok - retargeting - c10,158516,2706,1404.36,4707.39,0.01707083196648919,0.518980044345898,3.35198239767581
2025-08-28,tiktok,tiktok - spark ads - c04,224154,3067,2410.52,4945.29,0.013682557527414188,0.7859537006847082,2.0515448948774537
2025-08-28,tiktok,tiktok - spark ads - c05,146354,1885,714.77,1742.74,0.012879729969799254,0.37918832891246684,2.438182911985674
2025-08-28,tiktok,tiktok - spark ads - c06,231457,3829,1886.21,6038.6,0.016543029590809524,0.49261164794985635,3.201446286468633
2025-08-28,tiktok,tiktok - spark ads - c08,172358,2730,1531.69,5403.89,0.015839125541025074,0.5610586080586081,3.528057243959287
2025-08-28,tiktok,tiktok - spark ads - c09,118132,1921,1109.63,3206.73,0.016261470219754173,0.577631441957314,2.8899092490289555
2025-08-29,facebook,facebook - asc - c01,151762,2152,1654.67,5365.97,0.014180097784689184,0.7688986988847584,3.242924571062508
2025-08-29,facebook,facebook - asc - c05,90785,1045,873.67,2159.57,0.011510712122046594,0.8360478468899522,2.47183719253265
2025-08-29,facebook,facebook - asc - c06,144756,2357,1475.53,3788.24,0.01628257205228108,0.6260203648705982,2.5673757903939602
2025-08-29,facebook,facebook - asc - c07,126343,2021,1458.56,4684.49,0.015996137498713817,0.7217021276595744,3.211722520842475
2025-08-29,facebook,facebook - asc - c10,95260,1196,590.38,1181.25,0.012555112324165441,0.49362876254180604,2.0008299739151054
2025-08-29,facebook,facebook - prospecting - c02,169564,2164,1901.04,4338.64,0.01276214290769267,0.8784842883548983,2.2822455077220893
2025-08-29,facebook,facebook - prospecting - c03,156650,1990,1410.65,3571.25,0.012703479093520587,0.7088693467336684,2.531634352957856
2025-08-29,facebook,facebook - prospecting - c04,263784,3653,1805.63,5153.97,0.013848451763564128,0.4942868874897345,2.8543887728936714
2025-08-29,facebook,facebook - prospecting - c08,121552,1752,970.62,2955.36,0.014413584309595892,0.5540068493150685,3.0448167150893246
2025-08-29,facebook,facebook - prospecting - c09,107935,1167,845.03,1953.15,0.010812062815583452,0.7241045415595544,2.3113380590038224
2025-08-29,google,google - display - c01,90786,4121,736.01,2610.44,0.04539246139272575,0.1785998544042708,3.546745288786837
2025-08-29,google,google - display - c07,118002,4796,834.55,2800.55,0.04064337892578092,0.17400959132610508,3.355760589539273
2025-08-29,google,google - display - c08,288098,13584,1620.7,6074.63,0.04715062235766996,0.11930948174322734,3.748152033072129
2025-08-29,google,google - display - c09,181968,8728,1524.24,4734.68,0.04796447727072892,0.1746379468377635,3.1062562326142866
2025-08-29,google,google - non-branded search - c02,220637,9462,703.25,2275.62,0.04288491957377956,0.07432361023039527,3.235862068965517
2025-08-29,google,google - non-branded search - c03,110963,5351,916.15,3014.44,0.04822328163441868,0.17121098860026163,3.2903345522021503
2025-08-29,google,google - non-branded search - c04,298521,12773,2415.85,7139.64,0.04278760958190546,0.189137242621154,2.955332491669599
2025-08-29,google,google - non-branded search - c05,313312,14967,1143.33,3763.69,0.047770273720763964,0.07639005812788133,3.291866740136269
2025-08-29,google,google - non-branded search - c06,172838,719,597.38,969.67,0.004159964822550597,0.8308484005563282,1.6232046603501957
2025-08-29,google,google - non-branded search - c10,190930,8060,583.91,2142.04,0.04221442413449956,0.07244540942928039,3.6684420544261958
2025-08-29,tiktok,tiktok - retargeting - c01,100056,1754,1050.71,3319.13,0.01753018309746542,0.5990364880273661,3.158940145235127
2025-08-29,tiktok,tiktok - retargeting - c02,148121,2514,1103.09,3288.74,0.0169726102308248,0.4387788385043755,2.981388644625552
2025-08-29,tiktok,tiktok - retargeting - c03,96308,1316,407.33,944.61,0.01366449308468663,0.3095212765957447,2.319028797289667
2025-08-29,tiktok,tiktok - retargeting - c07,106704,1635,515.9,1477.95,0.01532276203328835,0.31553516819571864,2.864799379724753
2025-08-29,tiktok,tiktok - retargeting - c10,135526,2132,996.89,2446.72,0.015731298791375824,0.4675844277673546,2.4543530379480183
2025-08-29,tiktok,tiktok - spark ads - c04,189633,2461,2098.12,5507.16,0.012977699029177411,0.8525477448191792,2.6248069700493777
